Lencsési,2
Lőkösháza,2
Magyarbánhegyes,2
Magyardombegyház,2
Máriafalva,2
Medgyesbodzás,2
Medgyesegyháza,2
Medgyesegyháza,2
Méhkerék,2
Mezőberény,2
Mezőberény,2
Mezőgyán,2
Mezőhegyes,2
Mezőkovácsháza,2
Mezőkovácsháza,2
Mezőmegyer,2
Monoriugarok,2
Mótyói,2
Murony,2
Nagybánhegyes,2
Nagygyanté,2
Nagykamarás,2
Nagykamarás,2
Nagykopáncs,2
Nagylaposi,2
Nagyszénás,2
Nagyszénás,2
Nyékimajor,2
Okány,2
Ómezőhegyes,2
Orosháza,2
Orosháza,2
Orosháza,2
Orosháza,2
Ószőlők,2
Öregszőlő,2
Örménykút,2
Petőfitelep,2
Petőfitelep,2
Pusztaföldvár,2
Pusztaottlaka,2
Pusztaszenttornya,2
Pusztaszőlős,2
Rákóczitelep,2
Rosszerdő,2
Sarkad,2
Sarkad,2
Sarkad,2
Sarkadkeresztúr,2
Sarkadkeresztúr,2
Siratói,2
Szabadkígyós,2
Szanazug,2
Szarvas,2
Szeghalom,2
Szentpálfalva,2
Táncsics,2
Tarhos,2
Tatársánc,2
Telekgerendás,2
Tompapuszta,2
Tótkomlós,2
Tótkomlós,2
Tótkomlós,2
Tökfalu,2
Töviskes,2
Újfalu,2
Újkert,2
Újkígyós,2
Újkígyós,2
Újladány,2
Újszalonta,2
Városerdei,2
Végegyháza,2
Végegyháza,2
Vésztő,2
Vésztő,2
Vésztő,2
Vésztő,2
Zsadány,2
Zsadány,2
Zsadány,2
Abaújalpár,2
Abaújdevecser,2
Abaújkér,2
Abaújlak,2
Abaújszántó,2
Abaújszolnok,2
Abaújvár,2
Abod,2
Adriántelep,2
Aggtelek,2
Aknatelep,2
Alacska,2
Alsóberecki,2
Alsódobsza,2
Alsódobsza,2
Alsógagy,2
Alsóhangony,2
Alsókázsmárk,2
Alsóregmec,2
Alsószuha,2
Alsótelekes,2
Alsóvadász,2
Alsózsolca,2
Alsózsolca,2
Andrástanya,2
Annabánya,2
Apróhomok,2
Aranyospuszta,2
Arka,2
Arló,2
Arló,2
Arnót,2
Ároktő,2
Aszaló,2
Baktakék,2
Balajt,2
Bánfalva,2
Bánhorváti,2
Bánhorváti,2
Bánréve,2
Bánszállás,2
Bányatelep,2
Baskó,2
Becsked,2
Becskeháza,2
Bekecs,2
Béketelep,2
Béketelep,2
Bélatanya,2
Belegrád,2
Belsőbőcs,2
Berente,2
Beret,2
Berzék,2
Bodroghalász,2
Bodroghalom,2
Bodrogkeresztúr,2
Bodrogkeresztúr,2
Bodrogkisfalud,2
Bodrogolaszi,2
Bódvalenke,2
Bódvarákó,2
Bódvaszilas,2
Bogács,2
Boldogkőújfalu,2
Boldogkőváralja,2
Boldva,2
Bolyok,2
Boroszló,2
Borsodbóta,2
Borsodgeszt,2
Borsodivánka,2
Borsodnádasd,2
Borsodnádasd,2
Borsodszentgyörgy,2
Borsodszirák,2
Bózsva,2
Bőcs,2
Budaberke,2
Buglyoska,2
Büdöskútpuszta,2
Bükkábrány,2
Bükkaranyos,2
Bükkmogyorósd,2
Bükkszentkereszt,2
Bükkszentlászló,2
Bükkzsérc,2
Bükkzsérc,2
Büttös,2
Cigánd,2
Cigánd,2
Cigánd,2
Csehipuszta,2
Csenyéte,2
Cséptelek,2
Cserépfalu,2
Cserépváralja,2
Csernely,2
Csincse,2
Csobád,2
Csobaj,2
Csokvaomány,2
Csokvaomány,2
Csokvaomány,2
Csorbatelep,2
Damak,2
Dámóc,2
Dankótelep,2
Debréte,2
Debréte,2
Dédestapolcsány,2
Detek,2
Detek,2
Diósgyőr,2
Dobódél,2
Dollártanya,2
Domaháza,2
Dorkó,2
Dövény,2
Dubicsány,2
Dubicsány,2
Dusnokpuszta,2
Edelény,2
Edelény,2
Egerlövő,2
Egerlövő,2
Égerszög,2
Egyetemváros,2
Emőd,2
Encs,2
Encs,2
Encs,2
Encs,2
Engelstelep,2
Erdőbénye,2
Erdőhorváti,2
Erőmű-lakótp.,2
Fáj,2
Fancsal,2
Farkaslyuk,2
Felsőberecki,2
Felsődobsza,2
Felsőgagy,2
Felsőhangony,2
Felsőkázsmárk,2
Felsőkéked,2
Felsőkelecsény,2
Felsőnyárád,2
Felsőnyárád,2
Felsőregmec,2
Felsőtelekes,2
Felsővadász,2
Felsőzsolca,2
Filkeháza,2
Finke,2
Fony,2
Forró,2
Fulókércs,2
Fügöd,2
Füzér,2
Füzérkajata,2
Füzérkajata,2
Füzérkomlós,2
Füzérradvány,2
Gadna,2
Gagyapáti,2
Gagybátor,2
Gagyvendégi,2
Galvács,2
Garadna,2
Garadna,2
Gelej,2
Gesztely,2
Gibárt,2
Girincs,2
Golop,2
Gömörszőlős,2
Gönc,2
Göncruszka,2
Görömböly,2
Györgytarló,2
Halászhomok,2
Halmaj,2
Halmaj,2
Halmaj,2
Halmaj,2
Hámor,2
Hangács,2
Hangony,2
Háromhuta,2
Harsány,2
Harsány,2
Határszél,2
Hegymeg,2
Hegymeg,2
Hejce,2
Hejőbába,2
Hejőcsaba,2
Hejőkeresztúr,2
Hejőkeresztúr,2
Hejőkürt,2
Hejőpapi,2
Hejőszalonta,2
Herbolyabánya,2
Hercegkút,2
Hercegkút,2
Hernádbűd,2
Hernádcéce,2
Hernádkak,2
Hernádkércs,2
Hernádnémeti,2
Hernádpetri,2
Hernádszentandrás,2
Hernádszurdok,2
Hernádvécse,2
Hét,2
Hidasnémeti,2
Hidasnémeti,2
Hidvégardó,2
Hódoscsépány,2
Hollóháza,2
Homorogd,2
Igrici,2
Igrici,2
Imola,2
Ináncs,2
Ipartelep,2
Irota,2
Istvánmajor,2
Izsófalva,2
Jákfalva,2
Jákfalva,2
Járdánháza,2
Járdánháza,2
Jósvafő,2
Kács,2
Kánó,2
Kány,2
Karcsa,2
Károlyfalva,2
Karos,2
Karos,2
Karu,2
Kazincbarcika,2
Kazincbarcika,2
Kazincbarcika,2
Kazincbarcika,2
Kázsmárk,2
Kéked,2
Kelemér,2
Kender-szer,2
Kenézlő,2
Keresztéte,2
Keresztéte,2
Kertváros,2
Kertváros,2
Keselyűhalom,2
Kesznyéten,2
Királd,2
Kisbálványos,2
Kisbarca,2
Kisbózsva,2
Kiscigánd,2
Kiscsécs,2
Kisgát,2
Kisgyőr,2
Kishalászitanyák,2
Kishuta,2
Kiskinizs,2
Kiskinizs,2
Kisrozvágy,2
Kissikátor,2
Kistokaj,2
Kistokaj,2
Komjáti,2
Komlóska,2
Kondó,2
Korlát,2
Korlát,2
Kovácsvágás,2
Köröm,2
Középhuta,2
Krasznok,2
Krasznokvajda,2
Kupa,2
Kupa,2
Kurityán,2
Kurityán,2
Külsőbőcs,2
Lácacséke,2
Ládbesenyő,2
Lak,2
Lator,2
Legyesbénye,2
Léh,2
Lénárddaróc,2
Lénárddaróc,2
Lillafüred,2
Litka,2
Lyukóbánya,2
Lyukóvölgy,2
Mád,2
Majláth,2
Makkoshotyka,2
Malomkőgyár,2
Malomtanya,2
Mályi,2
Mályinka,2
Martintelep,2
Martintelep,2
Martonyi,2
Maszolaj,2
Meggyes,2
Megyaszó,2
Méra,2
Meszes,2
Mezőcsát,2
Mezőcsát,2
Mezőkeresztes,2
Mezőkeresztes,2
Mezőkövesd,2
Mezőnagymihály,2
Mezőnyárád,2
Mezőzombor,2
Mezőzombor,2
Mikóháza,2
Miskolc,2
Miskolc,2
Miskolc,2
Miskolc,2
Miskolctapolca,2
Miskolctapolca,2
Mocsolyástelep,2
Mogyoróska,2
Monaj,2
Monok,2
Monyha,2
Múcsony,2
Muhi,2
Nagybarca,2
Nagybarca,2
Nagycigánd,2
Nagycsécs,2
Nagyhomok,2
Nagyhuta,2
Nagykinizs,2
Nagyrozvágy,2
Nagyrozvágy,2
Négyes,2
Nekézseny,2
Némahegy,2
Nemesbikk,2
Novajidrány,2
Nyékládháza,2
Nyékládháza,2
Nyésta,2
Nyíri,2
Nyíri,2
Nyomár,2
Ócsanálos,2
Ócsanálosipart,2
Olaszliszka,2
Olaszliszka,2
Ómassa,2
Ond,2
Onga,2
Ongaújfalu,2
Ónod,2
Ónod,2
Ormosbánya,2
Ostromosalja,2
Oszlár,2
Óváros,2
Ózd,2
Őrhegy,2
Őzugró,2
Pácin,2
Pácin,2
Pálháza,2
Pamlény,2
Pányok,2
Parasznya,2
Parasznya,2
Páterhomok,2
Pere,2
Pere,2
Pereces,2
Perecse,2
Perkupa,2
Prügy,2
Prügy,2
Prügy,2
Prügy,2
Pusztafalu,2
Pusztaradvány,2
Putnok,2
Ráctag,2
Radostyán,2
Ragály,2
Rakaca,2
Rakacaszend,2
Rásonysápberencs,2
Rátka,2
Regéc,2
Répáshuta,2
Révleányvár,2
Ricse,2
Ricse,2
Rózsástanya,2
Rudabánya,2
Rudabánya,2
Rudabányácska,2
Rudolftelep,2
Sajóbábony,2
Sajóecseg,2
Sajógalgóc,2
Sajóhídvég,2
Sajóhídvég,2
Sajóivánka,2
Sajókápolna,2
Sajókaza,2
Sajókeresztúr,2
Sajókeresztúr,2
Sajólád,2
Sajólászlófalva,2
Sajómercse,2
Sajómercse,2
Sajónémeti,2
Sajóörös,2
Sajópálfalva,2
Sajópálfalva,2
Sajópetri,2
Sajópüspöki,2
Sajósenye,2
Sajószentpéter,2
Sajószöged,2
Sajószöged,2
Sajóvámos,2
Sajóvárkony,2
Sajóvelezd,2
Sály,2
Sára,2
Sárazsadány,2
Sárazsadány,2
Sárospatak,2
Sáta,2
Sátoraljaújhely,2
Sátoraljaújhely,2
Selyeb,2
Selyeb,2
Selyeb,2
Semjén,2
Serényfalva,2
Sima,2
Soldostelep,2
Somsályfő,2
Sorik,2
Sóstófalva,2
Susa,2
Susa,2
Szabadságtelep,2
Szakácsi,2
Szakáld,2
Szalaszend,2
Szalaszend,2
Szalonna,2
Szanticska,2
Szászfa,2
Szegi,2
Szegilong,2
Szemere,2
Szendrő,2
Szendrőlád,2
Szenna,2
Szenna,2
Szentistván,2
Szentistvánbaksa,2
Szentsimon,2
Széphalom,2
Széphalom,2
Szerencs,2
Szerencs,2
Szikszó,2
Szilvások,2
Szin,2
Szinpetri,2
Szinpetri,2
Szirma,2
Szirmabesenyő,2
Szomolya,2
Szomolya,2
Szögliget,2
Szőlősardó,2
Szőlősardó,2
Szuhafő,2
Szuhakálló,2
Szuhogy,2
Taktabáj,2
Taktaharkány,2
Taktaharkány,2
Taktaharkány,2
Taktakenéz,2
Taktaszada,2
Tállya,2
Tarcal,2
Tard,2
Tardona,2
Tardona,2
Telkibánya,2
Teresztenye,2
Tibolddaróc,2
Tibolddaróc,2
Tiszabábolna,2
Tiszacsermely,2
Tiszadorogma,2
Tiszakarád,2
Tiszakeszi,2
Tiszakeszi,2
Tiszaladány,2
Tiszalúc,2
Tiszapalkonya,2
Tiszapalkonya,2
Tiszatardos,2
Tiszatarján,2
Tiszatarján,2
Tiszaújváros,2
Tiszaújváros,2
Tiszavalk,2
Tiszavalk,2
Tokaj,2
Tolcsva,2
Tomor,2
Tornabarakony,2
Tornakápolna,2
Tornanádaska,2
Tornaszentandrás,2
Tornaszentjakab,2
Tornaszentjakab,2
Tornyosnémeti,2
Tornyosnémeti,2
Tökszög,2
Trizs,2
Trizs,2
Újbányatelep,2
Újcsanálos,2
Újdiósgyőr,2
Újharangod,2
Újhuta,2
Újmassa,2
Uppony,2
Uraj,2
Uraj,2
Vadna,2
Vágáshuta,2
Vágáshuta,2
Vajdácska,2
Vámosújfalu,2
Varbó,2
Varbó,2
Varbó,2
Varbóc,2
Várhegy,2
Vatta,2
Végardó,2
Vilmány,2
Vilmány,2
Vilyvitány,2
Vilyvitány,2
Viss,2
Viss,2
Viszló,2
Viszló,2
Viszranka,2
Vizsoly,2
Zádorfalva,2
Zalkod,2
Zemplénagárd,2
Ziliz,2
Ziliz,2
Zsarnaitelep,2
Zsórifürdő,2
Zsujta,2
Zsujta,2
Zubogy,2
Adyliget,1
Akadémiaújtelep,1
Albertfalva,1
Angyalföld,1
Aranyhegy,1
Aranyhegy,1
Árpádföld,1
Bécsi lakótp,1
